Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-09-04,16.549999237060547,16.549999237060547,16.350000381469727,16.5,17548,0,0
2014-09-05,16.399999618530273,16.489999771118164,16.329999923706055,16.479999542236328,9667,0,0
2014-09-08,16.489999771118164,16.5,16.200000762939453,16.299999237060547,43623,0,0
2014-09-09,16.389999389648438,16.389999389648438,16.149999618530273,16.280000686645508,6043,0,0
2014-09-10,16.299999237060547,16.399999618530273,16.100000381469727,16.280000686645508,46056,0,0
2014-09-11,16.43000030517578,16.43000030517578,16.18000030517578,16.3799991607666,5388,0,0
2014-09-12,16.3799991607666,16.469999313354492,16.299999237060547,16.360000610351562,8431,0,0
2014-09-15,16.309999465942383,16.360000610351562,16.149999618530273,16.360000610351562,9436,0,0
2014-09-16,16.329999923706055,16.34000015258789,16.100000381469727,16.200000762939453,3741,0,0
2014-09-17,16.25,16.280000686645508,15.899999618530273,16.0,24328,0,0
2014-09-18,16.0,16.0,15.5,15.899999618530273,58378,0,0
2014-09-19,15.899999618530273,16.0,15.510000228881836,16.0,56808,0,0
2014-09-22,15.960000038146973,16.06999969482422,15.649999618530273,16.06999969482422,17584,0,0
2014-09-23,16.0,16.09000015258789,15.84000015258789,16.0,22094,0,0
2014-09-24,16.0,16.0,15.710000038146973,15.899999618530273,7511,0,0
2014-09-25,15.699999809265137,16.0,15.65999984741211,15.789999961853027,22096,0,0
2014-09-26,15.710000038146973,15.989999771118164,15.699999809265137,15.850000381469727,12118,0,0
2014-09-29,15.800000190734863,15.899999618530273,15.680000305175781,15.699999809265137,62384,0,0
2014-09-30,15.710000038146973,16.0,15.699999809265137,16.0,38266,0,0
2014-10-01,16.0,16.059999465942383,15.890000343322754,16.0,77106,0,0
2014-10-02,16.440000534057617,16.440000534057617,15.819999694824219,15.899999618530273,17846,0,0
2014-10-03,16.09000015258789,16.1200008392334,15.859999656677246,16.1200008392334,52990,0,0
2014-10-06,16.06999969482422,16.110000610351562,15.800000190734863,15.899999618530273,20666,0,0
2014-10-07,15.960000038146973,15.960000038146973,15.649999618530273,15.770000457763672,58771,0,0
2014-10-08,15.850000381469727,15.949999809265137,15.600000381469727,15.600000381469727,18894,0,0
2014-10-09,15.569999694824219,15.739999771118164,15.399999618530273,15.449999809265137,119829,0,0
2014-10-10,15.119999885559082,15.729999542236328,14.75,15.460000038146973,51871,0,0
2014-10-13,15.449999809265137,15.5,15.100000381469727,15.380000114440918,29455,0,0
2014-10-14,15.199999809265137,15.449999809265137,15.109999656677246,15.390000343322754,200384,0,0
2014-10-15,15.5,15.5,15.199999809265137,15.199999809265137,14074,0,0
2014-10-16,15.149999618530273,15.390000343322754,14.899999618530273,15.140000343322754,32157,0,0
2014-10-17,15.199999809265137,15.399999618530273,15.199999809265137,15.300000190734863,47845,0,0
2014-10-20,15.399999618530273,15.529999732971191,15.109999656677246,15.25,4311,0,0
2014-10-21,15.25,15.800000190734863,15.100000381469727,15.300000190734863,25124,0,0
2014-10-22,15.510000228881836,15.550000190734863,15.300000190734863,15.510000228881836,3458,0,0
2014-10-23,15.40999984741211,15.5,15.270000457763672,15.449999809265137,13941,0,0
2014-10-24,15.520000457763672,15.760000228881836,15.300000190734863,15.760000228881836,53006,0,0
2014-10-27,15.760000228881836,15.760000228881836,15.520000457763672,15.760000228881836,2994,0,0
2014-10-28,15.699999809265137,16.389999389648438,15.670000076293945,16.25,83612,0,0
2014-10-29,16.3700008392334,16.389999389648438,16.100000381469727,16.149999618530273,16580,0,0
2014-10-30,16.200000762939453,16.200000762939453,15.949999809265137,15.949999809265137,114750,0,0
2014-10-31,16.190000534057617,16.190000534057617,15.949999809265137,16.0,9373,0,0
2014-11-03,15.949999809265137,16.18000030517578,15.949999809265137,16.139999389648438,3902,0,0
2014-11-04,16.030000686645508,16.200000762939453,15.920000076293945,16.0,24722,0,0
2014-11-05,16.190000534057617,16.200000762939453,15.819999694824219,16.200000762939453,19659,0,0
2014-11-06,16.149999618530273,16.399999618530273,16.0,16.399999618530273,83349,0,0
2014-11-07,16.350000381469727,16.420000076293945,15.600000381469727,15.960000038146973,42080,0,0
2014-11-10,16.139999389648438,16.139999389648438,15.699999809265137,15.899999618530273,126429,0,0
2014-11-11,15.890000343322754,15.890000343322754,15.75,15.880000114440918,4392,0,0
2014-11-12,15.880000114440918,15.890000343322754,15.699999809265137,15.699999809265137,78744,0,0
2014-11-13,15.699999809265137,15.90999984741211,15.65999984741211,15.869999885559082,20904,0,0
2014-11-14,15.890000343322754,15.890000343322754,15.75,15.850000381469727,2724,0,0
2014-11-17,15.729999542236328,16.0,15.699999809265137,15.75,6665,0,0
2014-11-18,15.75,15.949999809265137,15.720000267028809,15.720000267028809,7965,0,0
2014-11-19,15.90999984741211,15.90999984741211,15.710000038146973,15.779999732971191,7487,0,0
2014-11-20,15.779999732971191,15.970000267028809,15.600000381469727,15.779999732971191,17496,0,0
2014-11-21,15.779999732971191,15.890000343322754,15.75,15.850000381469727,2090,0,0
2014-11-24,15.850000381469727,16.0,15.770000457763672,15.850000381469727,6561,0,0
2014-11-25,15.850000381469727,15.960000038146973,15.4399995803833,15.4399995803833,68372,0,0
2014-11-26,15.399999618530273,15.880000114440918,15.399999618530273,15.520000457763672,6989,0,0
2014-11-27,15.789999961853027,15.789999961853027,15.40999984741211,15.529999732971191,33637,0,0
2014-11-28,15.59000015258789,15.670000076293945,15.420000076293945,15.5,5947,0,0
2014-12-01,15.380000114440918,15.4399995803833,15.199999809265137,15.380000114440918,15630,0,0
2014-12-02,15.300000190734863,15.380000114440918,15.199999809265137,15.199999809265137,7272,0,0
2014-12-03,15.100000381469727,15.380000114440918,15.100000381469727,15.199999809265137,2807,0,0
2014-12-04,15.380000114440918,15.380000114440918,15.229999542236328,15.34000015258789,5908,0,0
2014-12-05,15.380000114440918,15.380000114440918,15.1899995803833,15.34000015258789,65293,0,0
2014-12-08,15.3100004196167,15.670000076293945,15.25,15.350000381469727,8435,0,0
2014-12-09,15.399999618530273,16.040000915527344,15.359999656677246,15.5,5784,0,0
2014-12-10,15.600000381469727,16.0,15.600000381469727,15.899999618530273,10986,0,0
2014-12-11,16.0,16.229999542236328,15.899999618530273,16.149999618530273,14329,0,0
2014-12-12,16.0,16.040000915527344,15.699999809265137,15.800000190734863,39594,0,0
2014-12-15,15.699999809265137,15.899999618530273,15.600000381469727,15.880000114440918,9816,0,0
2014-12-16,15.84000015258789,15.84000015258789,15.510000228881836,15.699999809265137,21622,0,0
2014-12-17,15.5,15.600000381469727,15.229999542236328,15.600000381469727,16780,0,0
2014-12-18,15.680000305175781,16.280000686645508,15.430000305175781,16.260000228881836,44564,0,0
2014-12-19,16.25,16.530000686645508,15.970000267028809,16.530000686645508,22735,0,0
2014-12-22,16.600000381469727,16.600000381469727,16.0,16.09000015258789,7539,0,0
2014-12-23,15.8100004196167,16.420000076293945,15.8100004196167,16.100000381469727,16367,0,0
2014-12-24,16.100000381469727,16.1200008392334,15.829999923706055,16.0,1419,0,0
2014-12-29,16.049999237060547,16.049999237060547,15.5,15.890000343322754,5735,0,0
2014-12-30,15.96500015258789,15.96500015258789,15.5,15.5,14630,0,0
2014-12-31,15.699999809265137,16.0,15.699999809265137,16.0,2446,0,0
2015-01-02,16.0,16.100000381469727,15.8100004196167,16.100000381469727,28668,0,0
2015-01-05,16.209999084472656,16.34000015258789,15.75,15.899999618530273,53277,0,0
2015-01-06,15.805000305175781,16.079999923706055,15.805000305175781,15.979999542236328,54780,0,0
2015-01-07,16.145000457763672,16.145000457763672,15.885000228881836,15.949999809265137,20412,0,0
2015-01-08,16.149999618530273,16.149999618530273,15.835000038146973,16.049999237060547,257124,0,0
2015-01-09,16.149999618530273,16.149999618530273,15.899999618530273,16.0,63111,0,0
2015-01-12,16.09000015258789,16.145000457763672,16.045000076293945,16.06999969482422,289901,0,0
2015-01-13,16.149999618530273,16.565000534057617,16.084999084472656,16.204999923706055,20276,0,0
2015-01-14,16.475000381469727,16.5,16.19499969482422,16.31999969482422,11364,0,0
2015-01-15,16.30500030517578,16.489999771118164,16.299999237060547,16.489999771118164,20182,0,0
2015-01-16,16.489999771118164,16.489999771118164,16.209999084472656,16.25,49370,0,0
2015-01-19,16.100000381469727,16.25,16.100000381469727,16.235000610351562,10845,0,0
2015-01-20,16.229999542236328,16.399999618530273,16.100000381469727,16.225000381469727,5551,0,0
2015-01-21,16.104999542236328,16.389999389648438,16.0,16.295000076293945,66692,0,0
2015-01-22,16.149999618530273,16.295000076293945,16.149999618530273,16.295000076293945,11441,0,0
2015-01-23,16.299999237060547,16.299999237060547,16.104999542236328,16.200000762939453,28653,0,0
2015-01-26,16.079999923706055,16.190000534057617,16.0,16.100000381469727,133456,0,0
2015-01-27,16.0,16.200000762939453,16.0,16.200000762939453,35709,0,0
2015-01-28,16.100000381469727,16.440000534057617,16.079999923706055,16.079999923706055,10448,0,0
2015-01-29,16.0,16.200000762939453,15.90999984741211,16.200000762939453,5839,0,0
2015-01-30,16.200000762939453,16.200000762939453,15.944999694824219,16.0,9194,0,0
2015-02-02,16.0,16.084999084472656,15.899999618530273,16.0,46285,0,0
2015-02-03,16.0,16.0,15.800000190734863,15.989999771118164,144307,0,0
2015-02-04,16.0,16.0,15.800000190734863,15.9399995803833,27689,0,0
2015-02-05,15.800000190734863,16.0,15.779999732971191,15.895000457763672,173274,0,0
2015-02-06,16.0,16.0,15.699999809265137,15.899999618530273,11132,0,0
2015-02-09,15.850000381469727,15.850000381469727,15.600000381469727,15.699999809265137,13445,0,0
2015-02-10,15.800000190734863,16.0,15.635000228881836,15.9350004196167,79606,0,0
2015-02-11,15.805000305175781,16.0,15.805000305175781,15.9399995803833,13587,0,0
2015-02-12,15.805000305175781,16.0,15.805000305175781,16.0,35143,0,0
2015-02-13,16.0,16.100000381469727,15.9399995803833,16.0,20170,0,0
2015-02-16,15.984999656677246,16.0,15.899999618530273,15.90999984741211,8670,0,0
2015-02-17,15.854999542236328,16.149999618530273,15.850000381469727,16.0,409829,0,0
2015-02-18,16.084999084472656,16.510000228881836,16.03499984741211,16.075000762939453,688501,0,0
2015-02-19,16.290000915527344,16.799999237060547,16.165000915527344,16.59000015258789,840041,0,0
2015-02-20,16.700000762939453,16.700000762939453,16.405000686645508,16.469999313354492,36523,0,0
2015-02-23,16.5,16.59000015258789,16.469999313354492,16.5,198126,0,0
2015-02-24,16.5,16.549999237060547,16.399999618530273,16.5,32184,0,0
2015-02-25,16.489999771118164,16.549999237060547,16.43000030517578,16.540000915527344,13295,0,0
2015-02-26,16.5,16.799999237060547,16.440000534057617,16.700000762939453,30776,0,0
2015-02-27,16.68000030517578,16.700000762939453,16.5,16.700000762939453,92755,0,0
2015-03-02,16.700000762939453,16.75,16.604999542236328,16.68000030517578,67538,0,0
2015-03-03,16.709999084472656,16.7450008392334,16.549999237060547,16.614999771118164,40303,0,0
2015-03-04,16.625,16.649999618530273,16.5,16.520000457763672,50659,0,0
2015-03-05,16.530000686645508,16.635000228881836,16.454999923706055,16.5,50212,0,0
2015-03-06,16.5049991607666,16.739999771118164,16.43000030517578,16.700000762939453,99578,0,0
2015-03-09,16.700000762939453,17.389999389648438,16.56999969482422,17.219999313354492,116864,0,0
2015-03-10,17.209999084472656,17.5,17.0049991607666,17.200000762939453,89791,0,0
2015-03-11,17.200000762939453,17.415000915527344,17.200000762939453,17.329999923706055,71772,0,0
2015-03-12,17.309999465942383,17.440000534057617,17.309999465942383,17.360000610351562,122428,0,0
2015-03-13,17.489999771118164,17.709999084472656,17.399999618530273,17.399999618530273,107532,0,0
2015-03-16,17.385000228881836,17.649999618530273,17.385000228881836,17.475000381469727,130969,0,0
2015-03-17,17.674999237060547,17.700000762939453,17.450000762939453,17.459999084472656,24933,0,0
2015-03-18,17.59000015258789,17.6200008392334,17.450000762939453,17.4950008392334,20975,0,0
2015-03-19,17.450000762939453,17.485000610351562,17.40999984741211,17.450000762939453,36628,0,0
2015-03-20,17.450000762939453,17.59000015258789,17.40999984741211,17.5,856625,0,0
2015-03-23,17.59000015258789,17.59000015258789,17.395000457763672,17.5,7952,0,0
2015-03-24,17.385000228881836,17.46500015258789,17.020000457763672,17.229999542236328,38571,0,0
2015-03-25,17.200000762939453,17.559999465942383,17.19499969482422,17.399999618530273,23476,0,0
2015-03-26,17.360000610351562,17.5,17.100000381469727,17.149999618530273,120539,0,0
2015-03-27,17.100000381469727,17.200000762939453,16.899999618530273,17.0,109619,0,0
2015-03-30,17.299999237060547,17.315000534057617,16.93000030517578,17.075000762939453,110400,0,0
2015-03-31,17.06999969482422,17.21500015258789,16.850000381469727,16.895000457763672,75323,0,0
2015-04-01,16.934999465942383,17.44499969482422,16.905000686645508,17.149999618530273,40041,0,0
2015-04-02,17.165000915527344,17.225000381469727,17.06999969482422,17.200000762939453,19392,0,0
2015-04-07,17.290000915527344,17.395000457763672,17.114999771118164,17.200000762939453,69331,0,0
2015-04-08,17.344999313354492,17.709999084472656,17.18000030517578,17.5,453185,0,0
2015-04-09,17.5,18.079999923706055,17.364999771118164,17.950000762939453,306904,0,0
2015-04-10,17.93000030517578,18.0,17.895000457763672,17.950000762939453,64107,0,0
2015-04-13,17.950000762939453,17.979999542236328,17.799999237060547,17.899999618530273,39776,0,0
2015-04-14,17.915000915527344,18.0,17.729999542236328,17.889999389648438,21220,0,0
2015-04-15,18.149999618530273,18.9950008392334,18.149999618530273,18.920000076293945,904959,0,0
2015-04-16,18.71500015258789,19.200000762939453,18.71500015258789,19.0,506800,0,0
2015-04-17,18.924999237060547,19.19499969482422,18.825000762939453,19.18000030517578,84382,0,0
2015-04-20,19.135000228881836,19.25,19.0,19.25,37028,0,0
2015-04-21,19.25,19.43000030517578,19.014999389648438,19.334999084472656,99769,0,0
2015-04-22,19.420000076293945,19.579999923706055,19.350000381469727,19.56999969482422,122863,0,0
2015-04-23,19.540000915527344,19.81999969482422,19.489999771118164,19.799999237060547,86698,0,0
2015-04-24,19.469999313354492,19.799999237060547,19.34000015258789,19.43000030517578,40909,0,0
2015-04-27,19.450000762939453,19.75,19.15999984741211,19.75,95655,0,0
2015-04-28,19.434999465942383,20.040000915527344,19.43000030517578,20.010000228881836,154855,0,0
2015-04-29,20.0,20.100000381469727,19.850000381469727,19.969999313354492,48044,0,0
2015-04-30,19.93000030517578,20.0,19.614999771118164,19.979999542236328,63027,0,0
2015-05-04,19.915000915527344,20.0,19.610000610351562,19.709999084472656,26716,0,0
2015-05-05,19.795000076293945,19.795000076293945,19.399999618530273,19.610000610351562,41882,0,0
2015-05-06,19.399999618530273,19.524999618530273,19.360000610351562,19.5,41260,0,0
2015-05-07,19.389999389648438,19.389999389648438,18.850000381469727,19.200000762939453,145492,0,0
2015-05-08,19.299999237060547,19.299999237060547,19.0,19.139999389648438,48907,0,0
2015-05-11,19.049999237060547,19.200000762939453,19.049999237060547,19.18000030517578,68754,0,0
2015-05-12,19.149999618530273,19.149999618530273,18.96500015258789,19.100000381469727,52052,0,0
2015-05-13,19.184999465942383,19.334999084472656,19.09000015258789,19.15999984741211,26481,0,0
2015-05-14,19.325000762939453,19.950000762939453,19.165000915527344,19.950000762939453,45870,0,0
2015-05-15,19.799999237060547,19.94499969482422,19.399999618530273,19.4950008392334,181650,0,0
2015-05-18,19.600000381469727,19.975000381469727,19.405000686645508,19.5,65327,0,0
2015-05-19,19.5,19.899999618530273,19.5,19.790000915527344,274929,0,0
2015-05-20,19.579999923706055,19.834999084472656,19.55500030517578,19.834999084472656,181060,0,0
2015-05-21,19.975000381469727,20.549999237060547,19.834999084472656,20.299999237060547,400515,0,0
2015-05-22,20.40999984741211,20.59000015258789,19.725000381469727,19.84000015258789,600402,0,0
2015-05-25,19.829999923706055,20.385000228881836,19.610000610351562,19.729999542236328,18265,0,0
2015-05-26,19.700000762939453,19.719999313354492,19.450000762939453,19.5,39263,0,0
2015-05-27,19.510000228881836,19.850000381469727,19.5,19.7549991607666,64306,0,0
2015-05-28,19.739999771118164,19.93000030517578,19.635000228881836,19.8700008392334,43019,0,0
2015-05-29,20.0,20.0,19.360000610351562,19.5,28033,0,0
2015-06-01,19.399999618530273,19.584999084472656,19.399999618530273,19.399999618530273,14233,0,0
2015-06-02,19.4950008392334,19.4950008392334,18.96500015258789,19.200000762939453,93411,0,0
2015-06-03,19.235000610351562,19.399999618530273,19.165000915527344,19.350000381469727,40912,0,0
2015-06-04,19.344999313354492,19.510000228881836,19.0,19.510000228881836,37241,0,0
2015-06-05,19.399999618530273,19.594999313354492,19.25,19.3799991607666,32297,0,0
2015-06-08,19.5,19.799999237060547,19.31999969482422,19.44499969482422,28581,0,0
2015-06-09,19.450000762939453,19.549999237060547,19.2549991607666,19.350000381469727,114418,0,0
2015-06-10,19.31999969482422,19.424999237060547,19.100000381469727,19.350000381469727,44478,0,0
2015-06-11,19.485000610351562,19.94499969482422,19.31999969482422,19.559999465942383,36290,0,0
2015-06-12,19.46500015258789,19.735000610351562,19.30500030517578,19.440000534057617,18019,0,0
2015-06-15,19.25,19.354999542236328,18.924999237060547,19.0,93111,0,0
2015-06-16,18.850000381469727,18.899999618530273,18.2549991607666,18.614999771118164,63633,0,0
2015-06-17,18.55500030517578,18.895000457763672,18.31999969482422,18.834999084472656,90452,0,0
2015-06-18,18.700000762939453,18.864999771118164,18.219999313354492,18.600000381469727,67152,0,0
2015-06-19,18.524999618530273,18.549999237060547,18.155000686645508,18.155000686645508,47457,0,0
2015-06-22,18.219999313354492,18.434999465942383,17.899999618530273,18.260000228881836,220435,0,0
2015-06-23,18.5,19.0,18.5,19.0,34260,0,0
2015-06-24,19.0,19.084999084472656,18.68000030517578,18.78499984741211,24072,0,0
2015-06-25,18.655000686645508,18.80500030517578,18.200000762939453,18.565000534057617,33507,0,0
2015-06-26,18.469999313354492,19.0,18.299999237060547,18.899999618530273,154372,0,0
2015-06-29,18.899999618530273,18.9950008392334,18.200000762939453,18.850000381469727,38727,0,0
2015-06-30,18.799999237060547,18.799999237060547,18.21500015258789,18.399999618530273,75861,0,0
2015-07-01,18.399999618530273,19.950000762939453,18.290000915527344,18.75,145703,0,0
2015-07-02,18.989999771118164,19.3700008392334,18.989999771118164,19.3700008392334,71416,0,0
2015-07-03,19.420000076293945,19.795000076293945,18.915000915527344,19.135000228881836,15901,0,0
2015-07-06,18.829999923706055,19.084999084472656,18.309999465942383,18.5,74404,0,0
2015-07-07,18.56999969482422,18.639999389648438,18.155000686645508,18.5,41502,0,0
2015-07-08,18.5,18.959999084472656,18.295000076293945,18.5,546607,0,0
2015-07-09,18.709999084472656,19.799999237060547,18.5049991607666,19.350000381469727,38921,0,0
2015-07-10,19.69499969482422,19.69499969482422,19.290000915527344,19.399999618530273,43646,0,0
2015-07-13,19.709999084472656,19.709999084472656,19.25,19.450000762939453,49136,0,0
2015-07-14,19.450000762939453,19.489999771118164,19.219999313354492,19.450000762939453,38445,0,0
2015-07-15,19.559999465942383,20.100000381469727,19.395000457763672,20.045000076293945,31487,0,0
2015-07-16,20.045000076293945,20.399999618530273,19.799999237060547,20.329999923706055,74879,0,0
2015-07-17,20.399999618530273,20.790000915527344,20.165000915527344,20.700000762939453,80022,0,0
2015-07-20,20.979999542236328,20.979999542236328,20.43000030517578,20.594999313354492,83964,0,0
2015-07-21,20.549999237060547,20.559999465942383,20.049999237060547,20.049999237060547,95655,0,0
2015-07-22,20.200000762939453,20.200000762939453,19.959999084472656,20.0,44134,0,0
2015-07-23,20.239999771118164,20.344999313354492,19.75,20.0,41907,0,0
2015-07-24,19.979999542236328,20.184999465942383,19.75,20.184999465942383,132608,0,0
2015-07-27,20.299999237060547,20.299999237060547,19.549999237060547,19.725000381469727,310471,0,0
2015-07-28,19.950000762939453,19.950000762939453,19.549999237060547,19.684999465942383,36499,0,0
2015-07-29,20.30500030517578,20.30500030517578,19.809999465942383,20.25,212019,0,0
2015-07-30,20.25,20.395000457763672,20.1299991607666,20.30500030517578,33049,0,0
2015-07-31,20.270000457763672,20.844999313354492,20.200000762939453,20.844999313354492,63181,0,0
2015-08-03,20.84000015258789,21.315000534057617,20.614999771118164,21.0,101545,0,0
2015-08-04,21.040000915527344,21.7450008392334,21.010000228881836,21.55500030517578,137130,0,0
2015-08-05,21.594999313354492,21.75,21.389999389648438,21.75,143855,0,0
2015-08-06,21.75,22.514999389648438,21.735000610351562,22.514999389648438,257763,0,0
2015-08-07,22.295000076293945,22.610000610351562,21.799999237060547,22.5,452443,0,0
2015-08-10,22.59000015258789,22.59000015258789,22.0,22.165000915527344,74348,0,0
2015-08-11,22.200000762939453,22.260000228881836,21.81999969482422,22.110000610351562,38405,0,0
2015-08-12,22.104999542236328,23.0,21.850000381469727,22.204999923706055,115462,0,0
2015-08-13,22.299999237060547,22.700000762939453,22.25,22.450000762939453,63442,0,0
2015-08-14,22.405000686645508,22.895000457763672,22.315000534057617,22.479999542236328,178010,0,0
2015-08-17,22.475000381469727,22.8799991607666,21.829999923706055,22.049999237060547,71092,0,0
2015-08-18,22.0,22.200000762939453,21.895000457763672,22.139999389648438,30935,0,0
2015-08-19,22.0,22.325000762939453,22.0,22.0,48676,0,0
2015-08-20,22.0,22.225000381469727,21.674999237060547,21.854999542236328,135091,0,0
2015-08-21,21.520000457763672,21.94499969482422,21.190000534057617,21.364999771118164,55759,0,0
2015-08-24,21.024999618530273,21.024999618530273,19.700000762939453,20.360000610351562,170625,0,0
2015-08-25,20.360000610351562,21.645000457763672,19.93000030517578,21.600000381469727,171294,0,0
2015-08-26,21.545000076293945,21.545000076293945,20.844999313354492,20.844999313354492,40084,0,0
2015-08-27,21.19499969482422,21.594999313354492,20.950000762939453,21.44499969482422,77244,0,0
2015-08-28,21.440000534057617,21.75,21.049999237060547,21.71500015258789,48899,0,0
2015-08-31,21.684999465942383,21.795000076293945,21.0049991607666,21.674999237060547,64455,0,0
2015-09-01,21.350000381469727,21.684999465942383,20.979999542236328,21.375,350373,0,0
2015-09-02,21.559999465942383,21.75,21.225000381469727,21.600000381469727,159814,0,0
2015-09-03,21.885000228881836,22.385000228881836,21.71500015258789,22.200000762939453,44300,0,0
2015-09-04,22.0,22.100000381469727,21.75,22.0,40664,0,0
2015-09-07,22.0,22.075000762939453,21.5049991607666,21.8700008392334,25359,0,0
2015-09-08,21.8700008392334,22.15999984741211,21.719999313354492,22.0049991607666,59517,0,0
2015-09-09,22.0,22.219999313354492,21.405000686645508,21.75,119952,0,0
2015-09-10,21.75,21.850000381469727,21.43000030517578,21.795000076293945,51045,0,0
2015-09-11,21.700000762939453,21.770000457763672,21.350000381469727,21.399999618530273,27811,0,0
2015-09-14,21.684999465942383,21.684999465942383,21.100000381469727,21.21500015258789,30658,0,0
2015-09-15,21.389999389648438,21.5,21.235000610351562,21.295000076293945,24156,0,0
2015-09-16,21.389999389648438,21.645000457763672,21.30500030517578,21.44499969482422,38601,0,0
2015-09-17,21.450000762939453,21.600000381469727,21.239999771118164,21.510000228881836,89733,0,0
2015-09-18,21.594999313354492,21.700000762939453,21.520000457763672,21.600000381469727,119668,0,0
2015-09-21,21.600000381469727,22.174999237060547,21.43000030517578,22.174999237060547,67872,0,0
2015-09-22,22.200000762939453,22.344999313354492,21.8700008392334,22.0,107210,0,0
2015-09-23,22.0,22.1200008392334,21.80500030517578,22.0,90382,0,0
